start_date,end_date,updated_date,consumption_mw
2025-07-02 13:30:00+02:00,2025-07-02 13:45:00+02:00,2025-07-02 23:42:09+02:00,57717
2025-07-02 13:45:00+02:00,2025-07-02 14:00:00+02:00,2025-07-02 23:42:09+02:00,57603
2025-07-02 14:00:00+02:00,2025-07-02 14:15:00+02:00,2025-07-02 23:42:09+02:00,57251
2025-07-02 14:15:00+02:00,2025-07-02 14:30:00+02:00,2025-07-02 23:42:09+02:00,57491
2025-07-02 14:30:00+02:00,2025-07-02 14:45:00+02:00,2025-07-02 23:42:09+02:00,57346
2025-07-02 14:45:00+02:00,2025-07-02 15:00:00+02:00,2025-07-02 23:42:09+02:00,57021
2025-07-02 15:00:00+02:00,2025-07-02 15:15:00+02:00,2025-07-02 23:42:09+02:00,56825
2025-07-02 15:15:00+02:00,2025-07-02 15:30:00+02:00,2025-07-02 23:42:09+02:00,56856
2025-07-02 15:30:00+02:00,2025-07-02 15:45:00+02:00,2025-07-02 23:42:09+02:00,56190
2025-07-02 15:45:00+02:00,2025-07-02 16:00:00+02:00,2025-07-02 23:42:09+02:00,55744
2025-07-02 16:00:00+02:00,2025-07-02 16:15:00+02:00,2025-07-02 23:42:09+02:00,55177
2025-07-02 16:15:00+02:00,2025-07-02 16:30:00+02:00,2025-07-02 23:42:10+02:00,55254
2025-07-02 16:30:00+02:00,2025-07-02 16:45:00+02:00,2025-07-02 23:42:10+02:00,54927
2025-07-02 16:45:00+02:00,2025-07-02 17:00:00+02:00,2025-07-02 23:42:10+02:00,54991
2025-07-02 17:00:00+02:00,2025-07-02 17:15:00+02:00,2025-07-02 23:42:10+02:00,54402
2025-07-02 17:15:00+02:00,2025-07-02 17:30:00+02:00,2025-07-02 23:42:10+02:00,53974
2025-07-02 17:30:00+02:00,2025-07-02 17:45:00+02:00,2025-07-02 23:42:10+02:00,53739
2025-07-02 17:45:00+02:00,2025-07-02 18:00:00+02:00,2025-07-02 23:42:10+02:00,53777
2025-07-02 18:00:00+02:00,2025-07-02 18:15:00+02:00,2025-07-02 23:42:10+02:00,53660
2025-07-02 18:15:00+02:00,2025-07-02 18:30:00+02:00,2025-07-02 23:42:10+02:00,53619
2025-07-02 18:30:00+02:00,2025-07-02 18:45:00+02:00,2025-07-02 23:42:10+02:00,53676
2025-07-02 18:45:00+02:00,2025-07-02 19:00:00+02:00,2025-07-02 23:42:10+02:00,53535
2025-07-02 19:00:00+02:00,2025-07-02 19:15:00+02:00,2025-07-02 23:42:10+02:00,53621
2025-07-02 19:15:00+02:00,2025-07-02 19:30:00+02:00,2025-07-02 23:42:10+02:00,53428
2025-07-02 19:30:00+02:00,2025-07-02 19:45:00+02:00,2025-07-02 23:42:10+02:00,53000
2025-07-02 19:45:00+02:00,2025-07-02 20:00:00+02:00,2025-07-02 23:42:10+02:00,52577
2025-07-02 20:00:00+02:00,2025-07-02 20:15:00+02:00,2025-07-02 23:42:10+02:00,52043
2025-07-02 20:15:00+02:00,2025-07-02 20:30:00+02:00,2025-07-02 23:42:10+02:00,51228
2025-07-02 20:30:00+02:00,2025-07-02 20:45:00+02:00,2025-07-02 23:42:10+02:00,50502
2025-07-02 20:45:00+02:00,2025-07-02 21:00:00+02:00,2025-07-02 23:42:10+02:00,49629
2025-07-02 21:00:00+02:00,2025-07-02 21:15:00+02:00,2025-07-02 23:42:10+02:00,48874
2025-07-02 21:15:00+02:00,2025-07-02 21:30:00+02:00,2025-07-02 23:42:10+02:00,48671
2025-07-02 21:30:00+02:00,2025-07-02 21:45:00+02:00,2025-07-02 23:42:10+02:00,48549
2025-07-02 21:45:00+02:00,2025-07-02 22:00:00+02:00,2025-07-02 23:42:10+02:00,48362
2025-07-02 22:00:00+02:00,2025-07-02 22:15:00+02:00,2025-07-02 23:42:10+02:00,48065
2025-07-02 22:15:00+02:00,2025-07-02 22:30:00+02:00,2025-07-02 23:42:10+02:00,49046
2025-07-02 22:30:00+02:00,2025-07-02 22:45:00+02:00,2025-07-02 23:42:10+02:00,48770
2025-07-02 22:45:00+02:00,2025-07-02 23:00:00+02:00,2025-07-02 23:42:10+02:00,49991
2025-07-02 23:00:00+02:00,2025-07-02 23:15:00+02:00,2025-07-02 23:42:10+02:00,49566
2025-07-02 23:15:00+02:00,2025-07-02 23:30:00+02:00,2025-07-02 23:42:11+02:00,49056
2025-07-02 23:30:00+02:00,2025-07-02 23:45:00+02:00,2025-07-02 23:42:11+02:00,47958
2025-07-03 00:00:00+02:00,2025-07-03 00:15:00+02:00,2025-07-03 23:41:51+02:00,46896
2025-07-03 00:15:00+02:00,2025-07-03 00:30:00+02:00,2025-07-03 23:41:51+02:00,46406
2025-07-03 00:30:00+02:00,2025-07-03 00:45:00+02:00,2025-07-03 23:41:51+02:00,45169
2025-07-03 00:45:00+02:00,2025-07-03 01:00:00+02:00,2025-07-03 23:41:51+02:00,43341
2025-07-03 01:00:00+02:00,2025-07-03 01:15:00+02:00,2025-07-03 23:41:52+02:00,42489
2025-07-03 01:15:00+02:00,2025-07-03 01:30:00+02:00,2025-07-03 23:41:52+02:00,42657
2025-07-03 01:30:00+02:00,2025-07-03 01:45:00+02:00,2025-07-03 23:41:53+02:00,41917
2025-07-03 01:45:00+02:00,2025-07-03 02:00:00+02:00,2025-07-03 23:41:53+02:00,41827
2025-07-03 02:00:00+02:00,2025-07-03 02:15:00+02:00,2025-07-03 23:41:53+02:00,41398
2025-07-03 02:15:00+02:00,2025-07-03 02:30:00+02:00,2025-07-03 23:41:54+02:00,41404
2025-07-03 02:30:00+02:00,2025-07-03 02:45:00+02:00,2025-07-03 23:41:51+02:00,40671
2025-07-03 02:45:00+02:00,2025-07-03 03:00:00+02:00,2025-07-03 23:41:51+02:00,40109
2025-07-03 03:00:00+02:00,2025-07-03 03:15:00+02:00,2025-07-03 23:41:51+02:00,39287
2025-07-03 03:15:00+02:00,2025-07-03 03:30:00+02:00,2025-07-03 23:41:51+02:00,39451
2025-07-03 03:30:00+02:00,2025-07-03 03:45:00+02:00,2025-07-03 23:41:51+02:00,38942
2025-07-03 03:45:00+02:00,2025-07-03 04:00:00+02:00,2025-07-03 23:41:51+02:00,38432
2025-07-03 04:00:00+02:00,2025-07-03 04:15:00+02:00,2025-07-03 23:41:51+02:00,38163
2025-07-03 04:15:00+02:00,2025-07-03 04:30:00+02:00,2025-07-03 23:41:51+02:00,38327
2025-07-03 04:30:00+02:00,2025-07-03 04:45:00+02:00,2025-07-03 23:41:51+02:00,38154
2025-07-03 04:45:00+02:00,2025-07-03 05:00:00+02:00,2025-07-03 23:41:51+02:00,38099
2025-07-03 05:00:00+02:00,2025-07-03 05:15:00+02:00,2025-07-03 23:41:51+02:00,38198
2025-07-03 05:15:00+02:00,2025-07-03 05:30:00+02:00,2025-07-03 23:41:51+02:00,38718
2025-07-03 05:30:00+02:00,2025-07-03 05:45:00+02:00,2025-07-03 23:41:51+02:00,39157
2025-07-03 05:45:00+02:00,2025-07-03 06:00:00+02:00,2025-07-03 23:41:51+02:00,39520
2025-07-03 06:00:00+02:00,2025-07-03 06:15:00+02:00,2025-07-03 23:41:51+02:00,39864
2025-07-03 06:15:00+02:00,2025-07-03 06:30:00+02:00,2025-07-03 23:41:51+02:00,40990
2025-07-03 06:30:00+02:00,2025-07-03 06:45:00+02:00,2025-07-03 23:41:51+02:00,41819
2025-07-03 06:45:00+02:00,2025-07-03 07:00:00+02:00,2025-07-03 23:41:51+02:00,42497
2025-07-03 07:00:00+02:00,2025-07-03 07:15:00+02:00,2025-07-03 23:41:51+02:00,43346
2025-07-03 07:15:00+02:00,2025-07-03 07:30:00+02:00,2025-07-03 23:41:51+02:00,44339
2025-07-03 07:30:00+02:00,2025-07-03 07:45:00+02:00,2025-07-03 23:41:51+02:00,45391
2025-07-03 07:45:00+02:00,2025-07-03 08:00:00+02:00,2025-07-03 23:41:52+02:00,46231
2025-07-03 08:00:00+02:00,2025-07-03 08:15:00+02:00,2025-07-03 23:41:52+02:00,47020
2025-07-03 08:15:00+02:00,2025-07-03 08:30:00+02:00,2025-07-03 23:41:52+02:00,48015
2025-07-03 08:30:00+02:00,2025-07-03 08:45:00+02:00,2025-07-03 23:41:52+02:00,48683
2025-07-03 08:45:00+02:00,2025-07-03 09:00:00+02:00,2025-07-03 23:41:52+02:00,49289
2025-07-03 09:00:00+02:00,2025-07-03 09:15:00+02:00,2025-07-03 23:41:52+02:00,49623
2025-07-03 09:15:00+02:00,2025-07-03 09:30:00+02:00,2025-07-03 23:41:52+02:00,50239
2025-07-03 09:30:00+02:00,2025-07-03 09:45:00+02:00,2025-07-03 23:41:52+02:00,50446
2025-07-03 09:45:00+02:00,2025-07-03 10:00:00+02:00,2025-07-03 23:41:52+02:00,50879
2025-07-03 10:00:00+02:00,2025-07-03 10:15:00+02:00,2025-07-03 23:41:52+02:00,50998
2025-07-03 10:15:00+02:00,2025-07-03 10:30:00+02:00,2025-07-03 23:41:52+02:00,51304
2025-07-03 10:30:00+02:00,2025-07-03 10:45:00+02:00,2025-07-03 23:41:52+02:00,51467
2025-07-03 10:45:00+02:00,2025-07-03 11:00:00+02:00,2025-07-03 23:41:52+02:00,51748
2025-07-03 11:00:00+02:00,2025-07-03 11:15:00+02:00,2025-07-03 23:41:52+02:00,52523
2025-07-03 11:15:00+02:00,2025-07-03 11:30:00+02:00,2025-07-03 23:41:52+02:00,52792
2025-07-03 11:30:00+02:00,2025-07-03 11:45:00+02:00,2025-07-03 23:41:52+02:00,52942
2025-07-03 11:45:00+02:00,2025-07-03 12:00:00+02:00,2025-07-03 23:41:52+02:00,53125
2025-07-03 12:00:00+02:00,2025-07-03 12:15:00+02:00,2025-07-03 23:41:52+02:00,53627
2025-07-03 12:15:00+02:00,2025-07-03 12:30:00+02:00,2025-07-03 23:41:52+02:00,53710
2025-07-03 12:30:00+02:00,2025-07-03 12:45:00+02:00,2025-07-03 23:41:52+02:00,53617
2025-07-03 12:45:00+02:00,2025-07-03 13:00:00+02:00,2025-07-03 23:41:52+02:00,54399
2025-07-03 13:00:00+02:00,2025-07-03 13:15:00+02:00,2025-07-03 23:41:52+02:00,54124
2025-07-03 13:15:00+02:00,2025-07-03 13:30:00+02:00,2025-07-03 23:41:52+02:00,54153
2025-07-03 13:30:00+02:00,2025-07-03 13:45:00+02:00,2025-07-03 23:41:52+02:00,53687
2025-07-03 13:45:00+02:00,2025-07-03 14:00:00+02:00,2025-07-03 23:41:52+02:00,53621
2025-07-03 14:00:00+02:00,2025-07-03 14:15:00+02:00,2025-07-03 23:41:52+02:00,53581
2025-07-03 14:15:00+02:00,2025-07-03 14:30:00+02:00,2025-07-03 23:41:52+02:00,54015
2025-07-03 14:30:00+02:00,2025-07-03 14:45:00+02:00,2025-07-03 23:41:52+02:00,53819
2025-07-03 14:45:00+02:00,2025-07-03 15:00:00+02:00,2025-07-03 23:41:52+02:00,53487
2025-07-03 15:00:00+02:00,2025-07-03 15:15:00+02:00,2025-07-03 23:41:53+02:00,53334
2025-07-03 15:15:00+02:00,2025-07-03 15:30:00+02:00,2025-07-03 23:41:53+02:00,53288
2025-07-03 15:30:00+02:00,2025-07-03 15:45:00+02:00,2025-07-03 23:41:53+02:00,52857
2025-07-03 15:45:00+02:00,2025-07-03 16:00:00+02:00,2025-07-03 23:41:53+02:00,52591
2025-07-03 16:00:00+02:00,2025-07-03 16:15:00+02:00,2025-07-03 23:41:53+02:00,52395
2025-07-03 16:15:00+02:00,2025-07-03 16:30:00+02:00,2025-07-03 23:41:53+02:00,52036
2025-07-03 16:30:00+02:00,2025-07-03 16:45:00+02:00,2025-07-03 23:41:53+02:00,51852
2025-07-03 16:45:00+02:00,2025-07-03 17:00:00+02:00,2025-07-03 23:41:53+02:00,51768
2025-07-03 17:00:00+02:00,2025-07-03 17:15:00+02:00,2025-07-03 23:41:53+02:00,51612
2025-07-03 17:15:00+02:00,2025-07-03 17:30:00+02:00,2025-07-03 23:41:53+02:00,51432
2025-07-03 17:30:00+02:00,2025-07-03 17:45:00+02:00,2025-07-03 23:41:53+02:00,51451
2025-07-03 17:45:00+02:00,2025-07-03 18:00:00+02:00,2025-07-03 23:41:53+02:00,51308
2025-07-03 18:00:00+02:00,2025-07-03 18:15:00+02:00,2025-07-03 23:41:53+02:00,51490
2025-07-03 18:15:00+02:00,2025-07-03 18:30:00+02:00,2025-07-03 23:41:53+02:00,51796
2025-07-03 18:30:00+02:00,2025-07-03 18:45:00+02:00,2025-07-03 23:41:53+02:00,51738
2025-07-03 18:45:00+02:00,2025-07-03 19:00:00+02:00,2025-07-03 23:41:53+02:00,52198
2025-07-03 19:00:00+02:00,2025-07-03 19:15:00+02:00,2025-07-03 23:41:53+02:00,52421
2025-07-03 19:15:00+02:00,2025-07-03 19:30:00+02:00,2025-07-03 23:41:53+02:00,52290
2025-07-03 19:30:00+02:00,2025-07-03 19:45:00+02:00,2025-07-03 23:41:53+02:00,52029
2025-07-03 19:45:00+02:00,2025-07-03 20:00:00+02:00,2025-07-03 23:41:53+02:00,51694
2025-07-03 20:00:00+02:00,2025-07-03 20:15:00+02:00,2025-07-03 23:41:53+02:00,51087
2025-07-03 20:15:00+02:00,2025-07-03 20:30:00+02:00,2025-07-03 23:41:53+02:00,50486
2025-07-03 20:30:00+02:00,2025-07-03 20:45:00+02:00,2025-07-03 23:41:53+02:00,49881
2025-07-03 20:45:00+02:00,2025-07-03 21:00:00+02:00,2025-07-03 23:41:53+02:00,49235
2025-07-03 21:00:00+02:00,2025-07-03 21:15:00+02:00,2025-07-03 23:41:53+02:00,48562
2025-07-03 21:15:00+02:00,2025-07-03 21:30:00+02:00,2025-07-03 23:41:53+02:00,48500
2025-07-03 21:30:00+02:00,2025-07-03 21:45:00+02:00,2025-07-03 23:41:53+02:00,48169
2025-07-03 21:45:00+02:00,2025-07-03 22:00:00+02:00,2025-07-03 23:41:53+02:00,47913
2025-07-03 22:00:00+02:00,2025-07-03 22:15:00+02:00,2025-07-03 23:41:54+02:00,47509
2025-07-03 22:15:00+02:00,2025-07-03 22:30:00+02:00,2025-07-03 23:41:54+02:00,48624
2025-07-03 22:30:00+02:00,2025-07-03 22:45:00+02:00,2025-07-03 23:41:54+02:00,48579
2025-07-03 22:45:00+02:00,2025-07-03 23:00:00+02:00,2025-07-03 23:41:54+02:00,49950
2025-07-03 23:00:00+02:00,2025-07-03 23:15:00+02:00,2025-07-03 23:41:54+02:00,49406
2025-07-03 23:15:00+02:00,2025-07-03 23:30:00+02:00,2025-07-03 23:41:54+02:00,49232
2025-07-03 23:30:00+02:00,2025-07-03 23:45:00+02:00,2025-07-03 23:41:54+02:00,47968
2025-07-04 00:00:00+02:00,2025-07-04 00:15:00+02:00,2025-07-04 23:44:08+02:00,46598
2025-07-04 00:15:00+02:00,2025-07-04 00:30:00+02:00,2025-07-04 23:44:08+02:00,46156
2025-07-04 00:30:00+02:00,2025-07-04 00:45:00+02:00,2025-07-04 23:44:09+02:00,44763
2025-07-04 00:45:00+02:00,2025-07-04 01:00:00+02:00,2025-07-04 23:44:09+02:00,43279
2025-07-04 01:00:00+02:00,2025-07-04 01:15:00+02:00,2025-07-04 23:44:10+02:00,42314
2025-07-04 01:15:00+02:00,2025-07-04 01:30:00+02:00,2025-07-04 23:44:10+02:00,42168
2025-07-04 01:30:00+02:00,2025-07-04 01:45:00+02:00,2025-07-04 23:44:10+02:00,41615
2025-07-04 01:45:00+02:00,2025-07-04 02:00:00+02:00,2025-07-04 23:44:11+02:00,41367
2025-07-04 02:00:00+02:00,2025-07-04 02:15:00+02:00,2025-07-04 23:44:11+02:00,40902
2025-07-04 02:15:00+02:00,2025-07-04 02:30:00+02:00,2025-07-04 23:44:12+02:00,41140
2025-07-04 02:30:00+02:00,2025-07-04 02:45:00+02:00,2025-07-04 23:44:08+02:00,40414
2025-07-04 02:45:00+02:00,2025-07-04 03:00:00+02:00,2025-07-04 23:44:08+02:00,39767
2025-07-04 03:00:00+02:00,2025-07-04 03:15:00+02:00,2025-07-04 23:44:09+02:00,39409
2025-07-04 03:15:00+02:00,2025-07-04 03:30:00+02:00,2025-07-04 23:44:09+02:00,39242
2025-07-04 03:30:00+02:00,2025-07-04 03:45:00+02:00,2025-07-04 23:44:09+02:00,38638
2025-07-04 03:45:00+02:00,2025-07-04 04:00:00+02:00,2025-07-04 23:44:09+02:00,38197
2025-07-04 04:00:00+02:00,2025-07-04 04:15:00+02:00,2025-07-04 23:44:09+02:00,37866
2025-07-04 04:15:00+02:00,2025-07-04 04:30:00+02:00,2025-07-04 23:44:09+02:00,37963
2025-07-04 04:30:00+02:00,2025-07-04 04:45:00+02:00,2025-07-04 23:44:09+02:00,37796
2025-07-04 04:45:00+02:00,2025-07-04 05:00:00+02:00,2025-07-04 23:44:09+02:00,37738
2025-07-04 05:00:00+02:00,2025-07-04 05:15:00+02:00,2025-07-04 23:44:09+02:00,37797
2025-07-04 05:15:00+02:00,2025-07-04 05:30:00+02:00,2025-07-04 23:44:09+02:00,38730
2025-07-04 05:30:00+02:00,2025-07-04 05:45:00+02:00,2025-07-04 23:44:09+02:00,39146
2025-07-04 05:45:00+02:00,2025-07-04 06:00:00+02:00,2025-07-04 23:44:09+02:00,39545
2025-07-04 06:00:00+02:00,2025-07-04 06:15:00+02:00,2025-07-04 23:44:09+02:00,39985
2025-07-04 06:15:00+02:00,2025-07-04 06:30:00+02:00,2025-07-04 23:44:09+02:00,40851
2025-07-04 06:30:00+02:00,2025-07-04 06:45:00+02:00,2025-07-04 23:44:09+02:00,41732
2025-07-04 06:45:00+02:00,2025-07-04 07:00:00+02:00,2025-07-04 23:44:09+02:00,42352
2025-07-04 07:00:00+02:00,2025-07-04 07:15:00+02:00,2025-07-04 23:44:09+02:00,43262
2025-07-04 07:15:00+02:00,2025-07-04 07:30:00+02:00,2025-07-04 23:44:09+02:00,44197
2025-07-04 07:30:00+02:00,2025-07-04 07:45:00+02:00,2025-07-04 23:44:09+02:00,45324
2025-07-04 07:45:00+02:00,2025-07-04 08:00:00+02:00,2025-07-04 23:44:09+02:00,46045
2025-07-04 08:00:00+02:00,2025-07-04 08:15:00+02:00,2025-07-04 23:44:09+02:00,46854
2025-07-04 08:15:00+02:00,2025-07-04 08:30:00+02:00,2025-07-04 23:44:09+02:00,47563
2025-07-04 08:30:00+02:00,2025-07-04 08:45:00+02:00,2025-07-04 23:44:09+02:00,48125
2025-07-04 08:45:00+02:00,2025-07-04 09:00:00+02:00,2025-07-04 23:44:09+02:00,48737
2025-07-04 09:00:00+02:00,2025-07-04 09:15:00+02:00,2025-07-04 23:44:09+02:00,49174
2025-07-04 09:15:00+02:00,2025-07-04 09:30:00+02:00,2025-07-04 23:44:10+02:00,49570
2025-07-04 09:30:00+02:00,2025-07-04 09:45:00+02:00,2025-07-04 23:44:10+02:00,49900
2025-07-04 09:45:00+02:00,2025-07-04 10:00:00+02:00,2025-07-04 23:44:10+02:00,50135
2025-07-04 10:00:00+02:00,2025-07-04 10:15:00+02:00,2025-07-04 23:44:10+02:00,50533
2025-07-04 10:15:00+02:00,2025-07-04 10:30:00+02:00,2025-07-04 23:44:10+02:00,51283
2025-07-04 10:30:00+02:00,2025-07-04 10:45:00+02:00,2025-07-04 23:44:10+02:00,51439
2025-07-04 10:45:00+02:00,2025-07-04 11:00:00+02:00,2025-07-04 23:44:10+02:00,51522
2025-07-04 11:00:00+02:00,2025-07-04 11:15:00+02:00,2025-07-04 23:44:10+02:00,51924
2025-07-04 11:15:00+02:00,2025-07-04 11:30:00+02:00,2025-07-04 23:44:10+02:00,52374
2025-07-04 11:30:00+02:00,2025-07-04 11:45:00+02:00,2025-07-04 23:44:10+02:00,52175
2025-07-04 11:45:00+02:00,2025-07-04 12:00:00+02:00,2025-07-04 23:44:10+02:00,52452
2025-07-04 12:00:00+02:00,2025-07-04 12:15:00+02:00,2025-07-04 23:44:10+02:00,52820
2025-07-04 12:15:00+02:00,2025-07-04 12:30:00+02:00,2025-07-04 23:44:10+02:00,53180
2025-07-04 12:30:00+02:00,2025-07-04 12:45:00+02:00,2025-07-04 23:44:10+02:00,53194
2025-07-04 12:45:00+02:00,2025-07-04 13:00:00+02:00,2025-07-04 23:44:10+02:00,53741
2025-07-04 13:00:00+02:00,2025-07-04 13:15:00+02:00,2025-07-04 23:44:10+02:00,53512
2025-07-04 13:15:00+02:00,2025-07-04 13:30:00+02:00,2025-07-04 23:44:10+02:00,53228
2025-07-04 13:30:00+02:00,2025-07-04 13:45:00+02:00,2025-07-04 23:44:10+02:00,52857
2025-07-04 13:45:00+02:00,2025-07-04 14:00:00+02:00,2025-07-04 23:44:10+02:00,52788
2025-07-04 14:00:00+02:00,2025-07-04 14:15:00+02:00,2025-07-04 23:44:10+02:00,52551
2025-07-04 14:15:00+02:00,2025-07-04 14:30:00+02:00,2025-07-04 23:44:10+02:00,52992
2025-07-04 14:30:00+02:00,2025-07-04 14:45:00+02:00,2025-07-04 23:44:10+02:00,52629
2025-07-04 14:45:00+02:00,2025-07-04 15:00:00+02:00,2025-07-04 23:44:10+02:00,52425
2025-07-04 15:00:00+02:00,2025-07-04 15:15:00+02:00,2025-07-04 23:44:11+02:00,52096
2025-07-04 15:15:00+02:00,2025-07-04 15:30:00+02:00,2025-07-04 23:44:11+02:00,52253
2025-07-04 15:30:00+02:00,2025-07-04 15:45:00+02:00,2025-07-04 23:44:11+02:00,51902
2025-07-04 15:45:00+02:00,2025-07-04 16:00:00+02:00,2025-07-04 23:44:11+02:00,51430
2025-07-04 16:00:00+02:00,2025-07-04 16:15:00+02:00,2025-07-04 23:44:11+02:00,51179
2025-07-04 16:15:00+02:00,2025-07-04 16:30:00+02:00,2025-07-04 23:44:11+02:00,50961
2025-07-04 16:30:00+02:00,2025-07-04 16:45:00+02:00,2025-07-04 23:44:11+02:00,50656
2025-07-04 16:45:00+02:00,2025-07-04 17:00:00+02:00,2025-07-04 23:44:11+02:00,50494
2025-07-04 17:00:00+02:00,2025-07-04 17:15:00+02:00,2025-07-04 23:44:11+02:00,50420
2025-07-04 17:15:00+02:00,2025-07-04 17:30:00+02:00,2025-07-04 23:44:11+02:00,50449
2025-07-04 17:30:00+02:00,2025-07-04 17:45:00+02:00,2025-07-04 23:44:11+02:00,50404
2025-07-04 17:45:00+02:00,2025-07-04 18:00:00+02:00,2025-07-04 23:44:11+02:00,50647
2025-07-04 18:00:00+02:00,2025-07-04 18:15:00+02:00,2025-07-04 23:44:11+02:00,50828
2025-07-04 18:15:00+02:00,2025-07-04 18:30:00+02:00,2025-07-04 23:44:11+02:00,50823
2025-07-04 18:30:00+02:00,2025-07-04 18:45:00+02:00,2025-07-04 23:44:11+02:00,50996
2025-07-04 18:45:00+02:00,2025-07-04 19:00:00+02:00,2025-07-04 23:44:11+02:00,51162
2025-07-04 19:00:00+02:00,2025-07-04 19:15:00+02:00,2025-07-04 23:44:11+02:00,51343
2025-07-04 19:15:00+02:00,2025-07-04 19:30:00+02:00,2025-07-04 23:44:11+02:00,51147
2025-07-04 19:30:00+02:00,2025-07-04 19:45:00+02:00,2025-07-04 23:44:11+02:00,50908
2025-07-04 19:45:00+02:00,2025-07-04 20:00:00+02:00,2025-07-04 23:44:11+02:00,50596
2025-07-04 20:00:00+02:00,2025-07-04 20:15:00+02:00,2025-07-04 23:44:11+02:00,50184
2025-07-04 20:15:00+02:00,2025-07-04 20:30:00+02:00,2025-07-04 23:44:11+02:00,49451
2025-07-04 20:30:00+02:00,2025-07-04 20:45:00+02:00,2025-07-04 23:44:11+02:00,48749
2025-07-04 20:45:00+02:00,2025-07-04 21:00:00+02:00,2025-07-04 23:44:11+02:00,48222
2025-07-04 21:00:00+02:00,2025-07-04 21:15:00+02:00,2025-07-04 23:44:11+02:00,47580
2025-07-04 21:15:00+02:00,2025-07-04 21:30:00+02:00,2025-07-04 23:44:12+02:00,47446
2025-07-04 21:30:00+02:00,2025-07-04 21:45:00+02:00,2025-07-04 23:44:12+02:00,47207
2025-07-04 21:45:00+02:00,2025-07-04 22:00:00+02:00,2025-07-04 23:44:12+02:00,47202
2025-07-04 22:00:00+02:00,2025-07-04 22:15:00+02:00,2025-07-04 23:44:12+02:00,46724
2025-07-04 22:15:00+02:00,2025-07-04 22:30:00+02:00,2025-07-04 23:44:12+02:00,48060
2025-07-04 22:30:00+02:00,2025-07-04 22:45:00+02:00,2025-07-04 23:44:12+02:00,48158
2025-07-04 22:45:00+02:00,2025-07-04 23:00:00+02:00,2025-07-04 23:44:12+02:00,49292
2025-07-04 23:00:00+02:00,2025-07-04 23:15:00+02:00,2025-07-04 23:44:12+02:00,48750
2025-07-04 23:15:00+02:00,2025-07-04 23:30:00+02:00,2025-07-04 23:44:12+02:00,48481
2025-07-04 23:30:00+02:00,2025-07-04 23:45:00+02:00,2025-07-04 23:44:12+02:00,47450
2025-07-05 00:00:00+02:00,2025-07-05 00:15:00+02:00,2025-07-05 23:44:48+02:00,46364
2025-07-05 00:15:00+02:00,2025-07-05 00:30:00+02:00,2025-07-05 23:44:48+02:00,46081
2025-07-05 00:30:00+02:00,2025-07-05 00:45:00+02:00,2025-07-05 23:44:49+02:00,44789
2025-07-05 00:45:00+02:00,2025-07-05 01:00:00+02:00,2025-07-05 23:44:49+02:00,43318
2025-07-05 01:00:00+02:00,2025-07-05 01:15:00+02:00,2025-07-05 23:44:49+02:00,42194
2025-07-05 01:15:00+02:00,2025-07-05 01:30:00+02:00,2025-07-05 23:44:50+02:00,42152
2025-07-05 01:30:00+02:00,2025-07-05 01:45:00+02:00,2025-07-05 23:44:50+02:00,41504
2025-07-05 01:45:00+02:00,2025-07-05 02:00:00+02:00,2025-07-05 23:44:50+02:00,41445
2025-07-05 02:00:00+02:00,2025-07-05 02:15:00+02:00,2025-07-05 23:44:51+02:00,40788
2025-07-05 02:15:00+02:00,2025-07-05 02:30:00+02:00,2025-07-05 23:44:51+02:00,40809
2025-07-05 02:30:00+02:00,2025-07-05 02:45:00+02:00,2025-07-05 23:44:48+02:00,39959
2025-07-05 02:45:00+02:00,2025-07-05 03:00:00+02:00,2025-07-05 23:44:48+02:00,39304
2025-07-05 03:00:00+02:00,2025-07-05 03:15:00+02:00,2025-07-05 23:44:48+02:00,38705
2025-07-05 03:15:00+02:00,2025-07-05 03:30:00+02:00,2025-07-05 23:44:48+02:00,38444
2025-07-05 03:30:00+02:00,2025-07-05 03:45:00+02:00,2025-07-05 23:44:48+02:00,37960
2025-07-05 03:45:00+02:00,2025-07-05 04:00:00+02:00,2025-07-05 23:44:48+02:00,37524
2025-07-05 04:00:00+02:00,2025-07-05 04:15:00+02:00,2025-07-05 23:44:48+02:00,37240
2025-07-05 04:15:00+02:00,2025-07-05 04:30:00+02:00,2025-07-05 23:44:49+02:00,37111
2025-07-05 04:30:00+02:00,2025-07-05 04:45:00+02:00,2025-07-05 23:44:49+02:00,36719
2025-07-05 04:45:00+02:00,2025-07-05 05:00:00+02:00,2025-07-05 23:44:49+02:00,36505
2025-07-05 05:00:00+02:00,2025-07-05 05:15:00+02:00,2025-07-05 23:44:49+02:00,36276
2025-07-05 05:15:00+02:00,2025-07-05 05:30:00+02:00,2025-07-05 23:44:49+02:00,36557
2025-07-05 05:30:00+02:00,2025-07-05 05:45:00+02:00,2025-07-05 23:44:49+02:00,36517
2025-07-05 05:45:00+02:00,2025-07-05 06:00:00+02:00,2025-07-05 23:44:49+02:00,36466
2025-07-05 06:00:00+02:00,2025-07-05 06:15:00+02:00,2025-07-05 23:44:49+02:00,36278
2025-07-05 06:15:00+02:00,2025-07-05 06:30:00+02:00,2025-07-05 23:44:49+02:00,36595
2025-07-05 06:30:00+02:00,2025-07-05 06:45:00+02:00,2025-07-05 23:44:49+02:00,36779
